ID,SurveySessionID,QuestionID,QuestionName,SectionID,SubmittedAt,Duration,Statement,Value,ColumnIndex,Sentiment
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,22,-3,2,Negative
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,3,-3,2,Negative
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,16,-3,2,Negative
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,15,-2,3,Negative
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,29,-2,3,Negative
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,21,-2,3,Negative
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,26,-2,3,Negative
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,36,-2,3,Negative
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,42,-2,3,Negative
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,10,-1,4,Negative
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,6,-1,4,Positive
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,8,-1,4,Positive
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,13,-1,4,Negative
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,18,0,5,Positive
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,5,0,5,Positive
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,19,0,5,Negative
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,33,1,6,Positive
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,35,1,6,Positive
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,11,1,6,Negative
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,28,1,6,Negative
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,30,1,6,Positive
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,38,1,6,Positive
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,14,1,6,Positive
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,34,2,7,Negative
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,31,2,7,Positive
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,20,2,7,Positive
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,2,2,7,Positive
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,9,2,7,Negative
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,7,2,7,Positive
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,24,3,8,Positive
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,41,3,8,Positive
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,27,3,8,Positive
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,32,3,8,Positive
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,12,4,9,Negative
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,40,4,9,Positive
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,1,4,9,Positive
777,102,9,QA3,2,2024-11-27 14:30:37.942149379 +0000 UTC,777,39,5,10,Positive
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,17,-5,0,Negative
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,37,-4,1,Positive
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,10,-4,1,Negative
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,38,-4,1,Positive
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,4,-4,1,Negative
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,22,-3,2,Negative
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,34,-3,2,Negative
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,29,-3,2,Negative
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,12,-3,2,Negative
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,23,-3,2,Negative
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,26,-2,3,Negative
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,36,-2,3,Negative
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,21,-2,3,Negative
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,15,-2,3,Negative
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,3,-2,3,Negative
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,16,-1,4,Negative
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,18,0,5,Positive
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,19,0,5,Negative
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,13,0,5,Negative
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,28,0,5,Negative
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,30,1,6,Positive
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,9,1,6,Negative
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,27,1,6,Positive
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,24,1,6,Positive
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,8,1,6,Positive
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,31,1,6,Positive
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,35,2,7,Positive
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,33,2,7,Positive
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,40,2,7,Positive
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,39,2,7,Positive
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,42,2,7,Negative
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,25,2,7,Negative
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,41,3,8,Positive
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,6,3,8,Positive
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,2,3,8,Positive
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,5,3,8,Positive
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,14,3,8,Positive
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,20,4,9,Positive
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,7,4,9,Positive
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,32,4,9,Positive
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,1,4,9,Positive
805,103,9,QA3,2,2024-11-27 16:45:54.372623855 +0000 UTC,559,11,5,10,Negative
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,29,-5,0,Negative
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,25,-4,1,Negative
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,23,-4,1,Negative
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,28,-4,1,Negative
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,18,-4,1,Positive
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,3,-3,2,Negative
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,6,-3,2,Positive
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,41,-3,2,Positive
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,35,-3,2,Positive
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,31,-3,2,Positive
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,17,-2,3,Negative
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,37,-2,3,Positive
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,39,-2,3,Positive
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,26,-2,3,Negative
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,24,-2,3,Positive
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,10,-2,3,Negative
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,40,-1,4,Positive
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,8,-1,4,Positive
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,4,-1,4,Negative
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,27,-1,4,Positive
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,14,-1,4,Positive
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,21,-1,4,Negative
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,32,0,5,Positive
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,20,0,5,Positive
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,11,0,5,Negative
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,34,0,5,Negative
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,12,0,5,Negative
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,22,0,5,Negative
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,1,1,6,Positive
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,5,1,6,Positive
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,7,1,6,Positive
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,38,2,7,Positive
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,19,2,7,Negative
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,36,3,8,Negative
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,2,3,8,Positive
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,33,3,8,Positive
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,30,3,8,Positive
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,16,3,8,Negative
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,13,4,9,Negative
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,42,4,9,Negative
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,15,4,9,Negative
847,108,9,QA3,2,2024-12-02 07:35:51.214840544 +0000 UTC,1219,9,5,10,Negative
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,12,-5,0,Negative
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,34,-4,1,Negative
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,29,-4,1,Negative
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,4,-4,1,Negative
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,11,-4,1,Negative
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,10,-3,2,Negative
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,15,-3,2,Negative
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,21,-3,2,Negative
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,25,-3,2,Negative
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,28,-3,2,Negative
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,23,-2,3,Negative
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,8,-2,3,Positive
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,22,-2,3,Negative
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,3,-2,3,Negative
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,13,-2,3,Negative
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,26,-2,3,Negative
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,39,-1,4,Positive
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,37,-1,4,Positive
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,18,-1,4,Positive
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,36,-1,4,Negative
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,17,-1,4,Negative
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,14,-1,4,Positive
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,5,0,5,Positive
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,2,0,5,Positive
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,38,0,5,Positive
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,16,0,5,Negative
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,41,1,6,Positive
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,42,1,6,Negative
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,32,1,6,Positive
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,19,1,6,Negative
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,33,2,7,Positive
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,31,2,7,Positive
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,6,2,7,Positive
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,7,2,7,Positive
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,30,2,7,Positive
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,40,3,8,Positive
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,27,3,8,Positive
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,20,4,9,Positive
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,35,4,9,Positive
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,24,4,9,Positive
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,1,4,9,Positive
885,115,9,QA3,2,2024-12-10 16:05:16.310337554 +0000 UTC,426,9,5,10,Negative
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,6,-5,0,Positive
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,29,-4,1,Negative
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,17,-4,1,Negative
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,28,-4,1,Negative
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,36,-4,1,Negative
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,8,-3,2,Positive
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,39,-3,2,Positive
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,14,-3,2,Positive
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,4,-3,2,Negative
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,7,-3,2,Positive
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,34,-2,3,Negative
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,27,-2,3,Positive
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,21,-2,3,Negative
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,32,-2,3,Positive
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,13,-2,3,Negative
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,16,-1,4,Negative
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,12,-1,4,Negative
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,31,-1,4,Positive
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,38,-1,4,Positive
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,3,0,5,Negative
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,18,0,5,Positive
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,41,0,5,Positive
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,20,0,5,Positive
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,35,0,5,Positive
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,5,0,5,Positive
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,33,0,5,Positive
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,40,0,5,Positive
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,23,1,6,Negative
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,15,1,6,Negative
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,25,1,6,Negative
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,37,2,7,Positive
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,1,2,7,Positive
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,10,2,7,Negative
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,2,2,7,Positive
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,11,2,7,Negative
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,22,3,8,Negative
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,26,3,8,Negative
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,42,4,9,Negative
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,9,4,9,Negative
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,30,4,9,Positive
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,19,4,9,Negative
920,117,9,QA3,2,2024-12-11 13:00:11.95960982 +0000 UTC,609,24,5,10,Positive
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,3,-5,0,Negative
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,29,-4,1,Negative
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,11,-4,1,Negative
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,10,-4,1,Negative
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,23,-3,2,Negative
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,41,-3,2,Positive
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,35,-3,2,Positive
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,36,-3,2,Negative
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,16,-3,2,Negative
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,34,-2,3,Negative
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,6,-2,3,Positive
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,14,-2,3,Positive
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,33,-2,3,Positive
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,7,-2,3,Positive
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,30,-1,4,Positive
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,12,-1,4,Negative
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,28,-1,4,Negative
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,13,-1,4,Negative
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,38,-1,4,Positive
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,8,-1,4,Positive
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,26,0,5,Negative
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,17,0,5,Negative
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,18,0,5,Positive
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,5,0,5,Positive
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,21,0,5,Negative
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,15,0,5,Negative
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,37,0,5,Positive
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,22,0,5,Negative
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,39,1,6,Positive
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,20,1,6,Positive
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,31,1,6,Positive
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,27,1,6,Positive
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,40,2,7,Positive
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,19,2,7,Negative
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,32,3,8,Positive
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,24,3,8,Positive
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,2,3,8,Positive
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,25,4,9,Negative
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,1,4,9,Positive
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,4,4,9,Negative
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,9,4,9,Negative
951,119,9,QA3,2,2024-12-11 14:13:57.432888277 +0000 UTC,537,42,5,10,Negative
1057,132,9,QA3,2,2024-12-17 11:33:32.385979095 +0000 UTC,511,22,-5,0,Negative
1057,132,9,QA3,2,2024-12-17 11:33:32.385979095 +0000 UTC,511,26,-4,1,Negative
1057,132,9,QA3,2,2024-12-17 11:33:32.385979095 +0000 UTC,511,17,-3,2,Negative
1057,132,9,QA3,2,2024-12-17 11:33:32.385979095 +0000 UTC,511,29,-3,2,Negative
1057,132,9,QA3,2,2024-12-17 11:33:32.385979095 +0000 UTC,511,6,-3,2,Positive
1057,132,9,QA3,2,2024-12-17 11:33:32.385979095 +0000 UTC,511,33,-3,2,Positive
1057,132,9,QA3,2,2024-12-17 11:33:32.385979095 +0000 UTC,511,4,-3,2,Negative
1057,132,9,QA3,2,2024-12-17 11:33:32.385979095 +0000 UTC,511,25,-2,3,Negative
1057,132,9,QA3,2,2024-12-17 11:33:32.385979095 +0000 UTC,511,13,-2,3,Negative
1057,132,9,QA3,2,2024-12-17 11:33:32.385979095 +0000 UTC,511,3,-2,3,Negative
1057,132,9,QA3,2,2024-12-17 11:33:32.385979095 +0000 UTC,511,8,-2,3,Positive
1057,132,9,QA3,2,2024-12-17 11:33:32.385979095 +0000 UTC,511,21,-2,3,Negative
1057,132,9,QA3,2,2024-12-17 11:33:32.385979095 +0000 UTC,511,7,-2,3,Positive
1057,132,9,QA3,2,2024-12-17 11:33:32.385979095 +0000 UTC,511,36,-1,4,Negative
1057,132,9,QA3,2,2024-12-17 11:33:32.385979095 +0000 UTC,511,19,-1,4,Negative
1057,132,9,QA3,2,2024-12-17 11:33:32.385979095 +0000 UTC,511,28,-1,4,Negative
1057,132,9,QA3,2,2024-12-17 11:33:32.385979095 +0000 UTC,511,41,-1,4,Positive
1057,132,9,QA3,2,2024-12-17 11:33:32.385979095 +0000 UTC,511,31,-1,4,Positive
1057,132,9,QA3,2,2024-12-17 11:33:32.385979095 +0000 UTC,511,12,-1,4,Negative
1057,132,9,QA3,2,2024-12-17 11:33:32.385979095 +0000 UTC,511,10,-1,4,Negative
1057,132,9,QA3,2,2024-12-17 11:33:32.385979095 +0000 UTC,511,38,0,5,Positive
1057,132,9,QA3,2,2024-12-17 11:33:32.385979095 +0000 UTC,511,14,0,5,Positive
1057,132,9,QA3,2,2024-12-17 11:33:32.385979095 +0000 UTC,511,16,0,5,Negative
1057,132,9,QA3,2,2024-12-17 11:33:32.385979095 +0000 UTC,511,11,0,5,Negative
1057,132,9,QA3,2,2024-12-17 11:33:32.385979095 +0000 UTC,511,35,0,5,Positive
1057,132,9,QA3,2,2024-12-17 11:33:32.385979095 +0000 UTC,511,15,0,5,Negative
1057,132,9,QA3,2,2024-12-17 11:33:32.385979095 +0000 UTC,511,34,0,5,Negative
1057,132,9,QA3,2,2024-12-17 11:33:32.385979095 +0000 UTC,511,23,0,5,Negative
1057,132,9,QA3,2,2024-12-17 11:33:32.385979095 +0000 UTC,511,32,1,6,Positive
1057,132,9,QA3,2,2024-12-17 11:33:32.385979095 +0000 UTC,511,1,1,6,Positive
1057,132,9,QA3,2,2024-12-17 11:33:32.385979095 +0000 UTC,511,42,1,6,Negative
1057,132,9,QA3,2,2024-12-17 11:33:32.385979095 +0000 UTC,511,5,1,6,Positive
1057,132,9,QA3,2,2024-12-17 11:33:32.385979095 +0000 UTC,511,20,1,6,Positive
